No,Profile_ID,Date_time,Aspect,X-Coordinate (m),Y-Coordinate (m),Elevation (m a.s.l.),Slope_angle (degrees),Profile_class,5-class_Stability,RB_score,RB_release_type,Fracture_plane_quality,S2008_1 [RB],S2008_2 [RT],S2008_3 [Lemons],3-class_Stability [sum S2008: 1+2+3],4-class_Stability [Techel],RB_height (cm),Snow_depth (cm),Slab_thickness (cm),FL_Thickness (cm),AL_Thickness (cm),FL_Grain_size_avg (mm),AL_Grain_size_avg (mm),FL_Grain_size_max (mm),AL_Grain_size_max (mm),FL_Grain_type1,FL_Grain_type2,FL_Hardness,FL_Top_Height (cm),FL_Bottom_Height (cm),AL_Top_Height (cm),AL_Bottom_Height (cm),AL_Hardness,Hard_Diff,Abs_Hard_Diff,Grain_Size_Diff (mm),FL_location,Lemon1_E,Lemon2_R,Lemon3_F,Lemon4_dE,Lemon5_dR,Lemon6_FLD,Lemons_FL,Whumpfs,Cracks,Avalanche_activity,LN_Local_danger_level_nowcast,LN_rounded,RF_Regional _danger_level_forecast,Deviation [LN-RF],SNPK_Index,SNPK_Index_Class,HN24 (cm),HN3d (cm)
278,74938,3/3/2010 8:35,SE,782434,188393,2200,30,5,4,5,2,1,0,0,0,3,4,69,105,36,27,14,1,1,2,1.25,9,4,1,69,42,83,69,2,1,1,0.375,1,1,1,1,0,0,1,4,0,0,0,3,3,3,0,1.82,2,0,3.5
279,74946,5/3/2010 9:00,N,780140,188950,2540,37,1,2,3,2,1,1,0,1,1,3,139,162,23,3,9,1,2,2,3,4,4,1,142,139,139,130,1,0,0,1,0,1,1,1,1,0,1,5,0,0,0,2.5,3,3,0,2.29,2,4,5.15
280,74960,8/3/2010 11:30,NE,790370,182900,2200,25,7,3,2,1,1,1,1,0,1,1,158,174,16,2,16,0.25,0.25,1,0.25,2,3,1,160,158,158,142,4,-3,3,0.375,0,0,1,0,0,1,0,2,1,0,0,2,2,3,-1,1.201,4,0,8
281,75059,12/3/2010 13:50,S,779374,186447,2450,26,7,4,5,2,1,0,0,0,3,4,73,115,42,2,5,1.5,1,2.5,2,9,9,1,73,71,78,73,1.5,0.5,0.5,0.5,1,1,1,1,0,0,1,4,0,0,0,2,2,2,0,1.647,3,4,6
282,75048,15-03-2010 11:00,NE,780140,184000,2040,28,7,4,6,2,1,0,0,1,2,4,78,116,38,0.5,10,1.5,1,3,2,4,5,1,78,77.5,88,78,1.5,0.5,0.5,0.75,1,1,1,1,1,0,1,5,1,0,0,2,2,2,0,2.519,1,3,3
283,75049,15-03-2010 12:20,SE,780150,185150,2030,30,2,3,2,2,1,1,0,0,2,2,66,82,16,2,5,0.5,1,1.5,1.5,9,4,1,66,64,71,66,4,3,3,0.25,1,0,1,1,0,1,0,3,0,0,0,2,2,2,0,2.434,2,3,3
284,75069,17-03-2010 10:20,SE,782304,188314,2200,26,7,4,5,2,1,0,0,0,3,4,105,132,27,7.5,0.5,1,0.5,1.25,1.5,4,5,1,112.5,105,105,104.5,2.5,-1.5,1.5,0.125,0,0,1,1,0,0,1,3,0,0,1,2,2,2,0,1.496,3,4,16
285,75068,17-03-2010 10:30,N,778360,190725,2330,34,7,3,4,1,3,0,1,1,1,3,89,120,31,6,3,1,1,3,1,4,5,1,89,83,92,89,3,2,2,1,1,1,1,1,1,1,1,6,1,0,1,2,2,3,-1,2.4,2,4,14
286,75086,18-03-2010 11:55,W,789810,186480,2480,30,1,3,2,2,1,1,0,0,2,2,99,109,10,0.5,1,0.5,0.5,0.75,0.5,4,3,1,99,98.5,100,99,3,2,2,0.125,1,0,1,1,0,1,0,3,0,0,0,2,2,2,0,2.297,2,0,13
287,14590,12/12/2007 15:00,NW,582775,130490,2840,32,6,4,4,3,1,0,0,0,3,4,70,152,82,20,30,0.5,0.25,0.75,0.5,3,2,2,90,70,70,40,2.5,-0.5,0.5,0.25,0,0,0,0,0,0,1,1,0,0,1,3,3,3,0,0.167,5,0,0
288,14671,13-12-2007 11:50,S,582795,130460,2830,32,4,4,4,3,3,0,0,0,3,4,97,167,70,28,14,0.25,0.25,0.5,0.5,3,3,2.5,125,97,97,83,3,-0.5,0.5,0,0,0,0,0,0,0,1,1,0,0,0,2,2,3,-1,0.5,5,0,0
289,19210,17-01-2008 10:00,N,779515,186529,2420,32,4,3,5,1,1,0,1,0,2,3,163,197,34,1,12,0.5,0.5,2,0.75,3,0,1.5,163,162,175,163,3.5,2,2,0.625,1,1,1,0,0,1,1,4,1,1,1,3,3,3,0,1.73,2,3,4.5
290,19230,17-01-2008 14:20,NE,796254,162736,2585,32,6,3,4,2,1,0,0,1,2,4,81.5,105,23.5,0.5,0.5,1,0.5,2,0.5,4,5,1,81.5,81,82,81.5,2.5,1.5,1.5,1,1,1,1,1,1,0,1,5,0,0,0,3,3,3,0,1.862,2,11,18
291,19990,24-01-2008 09:45,S,777490,184924,2620,36,7,3,4,2,1,0,0,1,2,4,168,201,33,4,3,0.5,1,1,2,4,4,1,168,164,171,168,4,3,3,0.75,1,0,1,1,1,1,1,5,1,0,0,3,3,3,0,1.742,2,0,13.5
292,20030,24-01-2008 10:55,SW,777541,184863,2605,30,6,3,3,2,1,1,0,0,2,3,61,91,30,1.5,1,0.5,1,1,2,4,4,1,62.5,61,61,60,2.5,-1.5,1.5,0.75,0,0,1,1,1,0,1,4,1,0,0,3,3,3,0,0.667,5,0,8
293,20070,24-01-2008 12:15,SW,777613,184788,2610,32,6,3,5,2,2,0,0,1,2,4,26,58,32,7,6.5,3,2,5,3,5,5,1,26,19,32.5,26,2,1,1,1.5,1,1,1,1,1,0,1,5,1,0,0,3,3,3,0,2.073,2,0,8
294,20090,24-01-2008 13:20,SW,777665,184685,2585,29,7,2,3,2,1,1,0,0,2,3,89.5,121,31.5,14.5,2,1,1,2,2,9,4,1,89.5,75,91.5,89.5,2,1,1,0,1,1,1,1,0,0,1,4,1,0,0,3,3,3,0,1.989,2,0,13
295,20110,24-01-2008 15:00,NE,777947,184186,2495,34,7,3,4,1,1,0,1,1,1,3,133.8,166,32.2,0.2,1.3,3,0.5,5,1,6,6,1,134,133.8,133.8,132.5,1,0,0,3.25,0,1,1,1,1,0,1,5,1,0,0,3,3,3,0,2.171,2,0,13
296,22430,12/2/2008 9:15,S,777469,184920,2618,36,9,4,6,3,2,0,0,1,2,4,115,150,35,2,2,2,1.5,3,2.5,5,9,1,115,113,117,115,3,2,2,0.5,1,1,1,1,0,1,1,5,1,0,0,1,1,2,-1,1.865,2,0,0
297,22691,12/2/2008 10:30,SW,777540,184853,2600,35,7,4,3,2,1,1,0,0,2,3,106,108,2,19,2,0.5,0.5,0.75,1,3,4,1,106,87,108,106,3.5,2.5,2.5,0.125,1,0,1,0,0,1,0,2,1,0,0,1,1,2,-1,2.033,2,0,0
298,22692,12/2/2008 11:40,SW,777590,184808,2605,35,7,4,4,2,1,0,0,0,3,4,108,132,24,5,2,0.5,0.75,1,1.5,3,4,1,113,108,108,106,4,-3,3,0.375,0,0,1,0,0,1,1,3,1,0,0,1,1,2,-1,1.971,2,0,0
299,22693,12/2/2008 12:55,SW,777673,184681,2580,33,7,4,5,2,2,0,0,0,3,4,109,152,43,24,3,1,1,1.5,2,9,9,1,109,85,112,109,2,1,1,0.25,1,1,1,1,0,0,1,4,1,0,0,1,1,2,-1,1.585,3,0,0
300,22710,12/2/2008 14:00,W,777757,184411,2555,28,7,3,4,2,2,0,0,1,2,4,79,123,44,2,1,2,1,3,1.5,5,9,1,79,77,80,79,2.5,1.5,1.5,1.25,1,1,1,1,1,0,1,5,1,0,0,1,1,2,-1,1.951,2,0,0
301,22730,12/2/2008 15:05,NE,777942,184190,2495,33,7,3,3,2,1,1,0,0,2,3,147,175,28,2,15,0.75,0.25,1.5,0.75,4,4,1,147,145,162,147,3,2,2,0.625,1,0,1,1,0,1,1,4,1,0,0,1,1,2,-1,1.777,2,0,0
302,24770,27-02-2008 11:30,N,883690,220580,2390,35,7,3,6,1,2,0,1,1,1,4,54,119,65,12,1,2,1,3,2,5,9,1,54,42,55,54,2.5,1.5,1.5,1,1,1,1,1,1,0,1,5,0,0,0,1,1,2,-1,2.064,2,0,0
303,25830,12/3/2008 10:15,N,866390,159967,2380,38,1,3,5,3,1,0,0,0,3,4,65,93,28,17,0.5,0.5,1,2,1,3,0,1,82,65,65,64.5,2.5,-1.5,1.5,0.25,0,1,1,0,0,0,1,3,0,0,0,2,2,2,0,2.033,2,0,0
304,47570,6/1/2009 15:00,NE,576110,117180,2140,37,4,4,4,2,1,0,0,0,3,4,93,120,27,26,0.1,0.5,1,1,1,2,4,1,119,93,93,92.9,2,-1,1,0.25,0,0,1,0,0,0,1,2,0,0,0,1,1,2,-1,1.363,3,0,0
305,47831,9/1/2009 10:30,SW,779155,186532,2470,23,6,4,6,2,1,0,0,0,3,4,72,102,30,7,7,0.5,0.25,1,0.75,4,3,1,79,72,72,65,2.5,-1.5,1.5,0.25,0,0,1,1,0,0,1,3,0,0,0,1,1,1,0,1.5,3,0,0
306,74239,9/12/2009 9:45,W,587610,105660,2730,32,1,3,6,3,2,0,0,1,2,4,25,85,60,3,2,1,1,1.5,2,9,9,1.5,25,22,27,25,3.5,2,2,0.25,1,1,1,1,0,1,1,5,0,0,0,2,2,3,-1,1.755,2,0,2
307,74247,10/12/2009 12:00,N,587436,105674,2670,37,3,3,4,2,1,0,0,0,3,4,110,150,40,40,34,0.5,0.5,1,0.75,3,2,1,150,110,110,76,2,-1,1,0.125,0,0,1,0,0,0,1,2,0,0,1,2,2,2,0,0.333,5,1,3
308,74316,17-12-2009 14:30,SW,785290,204800,2365,31,7,4,6,3,1,0,0,0,3,4,73,119,46,28,18,0.25,0.5,0.5,0.5,3,4,2,101,73,73,55,2.5,-0.5,0.5,0.125,0,0,0,0,0,0,1,1,0,0,0,1,1,2,-1,1.37,3,0,0
309,74317,18-12-2009 12:40,NE,780840,208295,2360,38,6,4,6,3,1,0,0,0,3,4,86,122,36,21,5,0.5,0.5,0.75,0.5,3,4,1.5,86,65,91,86,2,0.5,0.5,0.125,1,0,1,0,0,0,1,2,0,0,0,1,1,2,-1,0.667,5,0.3,0.3
310,74426,5/1/2010 12:20,NW,608155,154230,2270,25,1,2,3,1,1,1,1,0,1,2,35.5,74,38.5,10.5,0.5,1,1,1.5,1,4,4,1.5,35.5,25,36,35.5,2.5,1,1,0.25,1,1,1,1,0,0,1,4,1,1,0,2,2,3,-1,1.868,2,5,9
311,74534,19-01-2010 12:30,NW,680120,148130,2015,38,4,4,5,2,3,0,0,0,3,4,100,140,40,32,12,0.5,0.75,0.75,0.75,3,2,1.5,132,100,100,88,2,-0.5,0.5,0.125,0,0,1,0,0,0,1,2,0,0,0,1,1,2,-1,1.76,2,0,2
312,74836,21-02-2010 11:45,SE,738775,163965,2310,32,7,3,4,2,2,0,0,0,3,4,69,102,33,9,1,1,1,2,2,4,9,1,78,69,69,68,1.5,-0.5,0.5,0,0,1,1,1,0,0,1,4,0,1,1,3,3,3,0,2.399,2,0,9
313,75383,24.11.2010 12:00,N,783675,183218,2370,40,3,2,3,1,1,1,1,0,1,2,56,125,69,1,7,0.5,1,1.5,2,4,9,1,57,56,56,49,4,-3,3,0.5,0,0,1,1,0,1,1,4,0,0,0,2,2,2,-1,0.5,5,11,28
314,75414,30.11.2010 09:30,SE,781040,190410,2520,30,6,3,2,2,1,1,0,0,2,2,83,113,30,12,33,0.5,0.5,1,1,3,4,1,95,83,83,50,2,-1,1,0,0,0,1,0,0,0,1,2,0,0,0,2,2,2,0,0.5,5,0,9
315,75423,02.12.2010 10:00,S,784378,182342,2525,36,7,3,4,2,1,0,0,1,2,4,53.5,108,54.5,0.5,13.5,2,0.5,3,1,6,6,1,54,53.5,53.5,40,2,-1,1,1.75,0,1,1,1,1,0,1,5,0,0,0,2,2,2,0,1.694,2,13,15
316,75424,02.12.2010 10:40,NW,780495,190260,2560,32,6,3,4,2,3,0,0,0,3,4,62,114,52,14,0.5,0.5,0.5,1,0.5,3,4,1.5,76,62,62,61.5,2.5,-1,1,0.25,0,0,1,0,0,0,1,2,0,0,0,2,2,2,0,1.05,4,13,15
317,75428,02.12.2010 10:30,E,784150,182950,2580,38,6,4,5,3,3,0,0,0,3,4,58,88,30,12,8,0.5,0.5,0.5,1,3,3,2,70,58,58,50,2.5,-0.5,0.5,0.25,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0.5,5,13,15
318,75430,02.12.2010 11:15,NE,770900,189850,2750,38,6,3,2,1,1,1,1,0,1,1,160,184,24,15,10,0.5,1,1,1,2,3,1,160,145,170,160,2,1,1,0.25,1,0,1,0,0,0,1,2,0,0,0,2,2,2,0,0.5,5,13,19
319,75433,02.12.2010 11:30,E,779875,189860,2750,32,6,3,3,2,1,1,0,0,2,3,120,158,38,22,22,1,0.5,1,1,2,2,1.5,142,120,120,98,2,-0.5,0.5,0.25,0,0,1,0,0,0,1,2,0,0,0,2,2,2,0,0.5,5,13,19
320,75434,02.12.2010 10:45,N,781380,190210,2460,41,6,2,2,1,1,1,1,0,1,1,103,131,28,13,4,0.75,0.5,1,0.75,4,4,2,103,90,107,103,3,1,1,0.25,1,0,0,1,0,0,1,2,0,0,0,2,2,2,0,0.167,5,13,15
321,75437,02.12.2010 14:30,NE,781160,188740,2420,33,6,3,4,2,2,0,0,0,3,4,73,89,16,16,47,0.75,0.5,0.75,0.5,2,2,1,89,73,73,26,3,-2,2,0.25,0,0,1,0,0,1,0,2,0,0,0,2,2,2,0,0.5,5,13,15
322,75445,07.12.2010 14:00,N,784040,183100,2480,40,6,3,4,2,1,0,0,0,3,4,85,127,42,13,2,0.5,0.5,1,0.5,3,4,1,85,72,87,85,2,1,1,0.25,1,0,1,0,0,0,1,2,0,0,0,2,2,3,-1,1.409,3,0,3
323,75448,07.12.2010 11:00,SW,784888,182017,2545,32,6,5,6,3,3,0,0,0,3,4,43,85,42,10,2,0.5,0.5,1,0.5,3,4,1,43,33,45,43,2,1,1,0.25,1,0,1,0,0,0,1,2,0,0,0,2,2,3,-1,0.5,5,0,3
324,75449,07.12.2010 10:30,S,784350,182350,2510,35,6,3,3,2,1,1,0,0,2,3,63,115,52,18,5,1,2,1,3,4,4,2,81,63,63,58,3,-1,1,1.5,0,0,0,1,1,0,1,3,0,0,0,2.5,3,3,0,0.5,5,0,3
325,75453,07.12.2010 10:45,E,780167,189257,2580,36,9,4,6,3,1,0,0,0,3,4,25,118,93,9,4,1,1.5,1.25,2,4,4,1,34,25,25,21,3,-2,2,0.625,0,0,1,1,0,1,1,4,0,0,0,2,2,3,-1,0.5,5,0,4
326,75455,07.12.2010 14:14,NE,781230,188516,2380,32,6,3,4,2,3,0,0,0,3,4,30,70,40,15,10,1,1,1.25,1.5,4,4,1,45,30,30,20,2.5,-1.5,1.5,0.125,0,0,1,1,0,0,1,3,0,0,0,2,2,3,-1,0.5,5,0,3
327,75456,07.12.2010 14:00,E,781213,188371,2370,34,6,4,5,2,1,0,0,0,3,4,94,133,39,24,43,0.75,1,0.75,1,2,3,1,118,94,94,51,2,-1,1,0.25,0,0,1,0,0,0,1,2,0,0,0,2,2,3,-1,0.167,5,0,3
328,75459,07.12.2010 14:00,S,784325,182325,2500,30,6,4,6,2,2,0,0,0,3,4,31,87,56,4,1,0.5,1,1,1,9,9,1,35,31,31,30,4,-3,3,0.25,0,0,1,1,0,1,1,4,0,0,0,2,2,3,-1,0.5,5,0,3
329,75466,09.12.2010 09:00,S,784620,181990,2480,35,1,3,5,3,3,0,0,1,2,4,18,71,53,18,22,1,0.75,2,0.75,4,4,1,18,0,40,18,3.5,2.5,2.5,0.75,1,1,1,1,1,1,1,6,0,0,0,2,2,3,-1,1.846,2,5,5
330,75469,09.12.2010 10:30,E,781380,188160,2310,32,7,3,4,1,1,0,1,1,1,3,24,86,62,19,1,0.5,1,1,2,4,3,1.5,43,24,24,23,4,-2.5,2.5,0.75,0,0,1,1,1,1,1,5,0,0,0,2,2,3,-1,0.667,5,6,6
331,75472,09.12.2010 10:00,S,780612,189626,2680,34,7,3,2,2,2,1,0,0,2,2,64,85,21,21,4,0.5,1,0.5,2,2,2,1,85,64,64,60,4,-3,3,1,0,0,1,0,1,1,1,4,0,0,0,2,2,3,-1,0.5,5,5,5
332,75536,21.12.2010 14:15,SW,776440,182482,2365,31,7,3,4,3,3,0,0,0,3,4,73.6,120,46.4,12.6,0.4,0.5,0.5,1,0.75,4,3,1.5,73.6,61,74,73.6,3,1.5,1.5,0.125,1,0,1,1,0,0,1,3,0,0,0,2,2,2,0,1.587,3,0,0
333,75537,20.12.2010 14:45,N,778125,188310,2170,32,1,3,4,2,1,0,0,0,3,4,93.2,119,25.8,13.2,0.2,0.5,0.75,1,1,4,4,1,93.2,80,93.4,93.2,3,2,2,0.125,1,0,1,1,0,1,1,4,0,0,0,2,2,2,0,1.59,3,0,2
334,75540,23.12.2010 09:45,N,781560,177920,2508,37,6,3,4,2,2,0,0,0,3,4,58,107,49,18,21,0.5,1,1.25,2,4,9,1.5,76,58,58,37,2,-0.5,0.5,0.625,0,0,1,1,0,0,1,3,0,0,0,2,2,3,-1,0.5,5,0,0
335,75542,23.12.2010 11:00,N,780876,178382,2316,31,2,4,5,2,2,0,0,0,3,4,30,77,47,5,17,1,0.25,1,0.5,9,4,2,30,25,47,30,2.5,0.5,0.5,0.625,1,0,0,1,0,0,1,2,0,0,0,2,2,3,-1,1.752,2,0,0
336,75573,30.12.2010 11:00,W,791200,187050,2710,31,6,3,5,2,2,0,0,0,3,4,70,99,29,4,14,0.5,0.5,1.5,1,4,4,1,70,66,84,70,2.5,1.5,1.5,0.25,1,0,1,1,0,0,1,3,0,0,0,2,2,2,0,0.833,4,3,45
337,75576,30.12.2010 10:50,N,780150,188950,2525,39,7,4,6,2,1,0,0,0,3,4,130,168,8,5,1,0.25,0.5,0.25,0.5,3,3,2.5,160,155,161,160,4,1.5,1.5,0.25,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1.423,3,0,2
338,75606,31.12.2010 11:00,NW,782454,178363,2375,37,6,3,5,3,2,0,0,1,2,4,99,122,23,57,2,1,0.5,2,0.75,4,4,1.5,99,42,101,99,2.5,1,1,0.875,1,1,1,1,1,0,1,5,0,0,0,2,2,2,0,1.84,2,0,2
339,75653,11.01.2011 11:00,NE,779180,186595,2460,34,6,4,2,3,1,1,0,0,2,2,173,180,7,2,2,0.5,0.75,1,1.5,9,9,1,173,171,175,173,3.5,2.5,2.5,0.375,1,0,1,1,0,1,0,3,0,0,0,1.5,2,2,0,1.3,3,2,4.5
340,75681,14.01.2011 09:50,N,779450,190780,2400,34,6,3,2,2,1,1,0,0,2,2,107,125,18,17,0.5,0.25,0.5,1,1,2,3,1,124,107,107,106.5,3,-2,2,0.125,0,0,1,0,0,1,1,3,0,0,0,2,2,3,-1,0.5,5,6,28
341,75690,14.01.2011 09:00,SE,782085,188332,2250,27,4,3,4,2,1,0,0,0,3,4,91,131,40,19,1,1,1,1.5,1.5,4,9,3,91,72,92,91,3,0,0,0,1,1,0,1,0,0,1,3,0,0,0,2.5,3,3,0,0.5,5,7,28.5
342,75740,18.01.2011 10:00,N,778640,190110,2630,40,3,3,4,1,2,0,1,1,1,3,149,174,25,3,6,2,1,3,2,4,5,1.5,149,146,155,149,3,1.5,1.5,1,1,1,1,1,1,0,1,5,0,0,0,1,1,2,-1,2.138,2,0,0
343,75773,24.01.2011 09:30,NW,779680,190310,2680,38,7,4,5,2,2,0,0,0,3,4,126,168,42,15,17,1,1,2,2,4,4,2,141,126,126,109,2.5,-0.5,0.5,0,0,1,0,1,0,0,1,3,0,0,0,2,2,2,0,0.926,4,0,0
344,75784,25.01.2011 09:30,E,784151,182933,2570,34,6,5,6,3,3,0,0,0,3,4,106,130,24,1,3.5,0.75,0.5,1.5,1,4,4,1,106,105,109.5,106,2,1,1,0.375,1,0,1,1,0,0,1,3,0,0,0,1,1,2,-1,1.714,2,0,0
345,75832,28.01.2011 15:00,S,779335,186990,2440,35,2,2,2,1,2,1,1,0,1,1,85,104,19,1.5,5,0.75,1,1.5,2,4,4,1,85,83.5,90,85,4,3,3,0.375,1,0,1,1,0,1,1,4,0,0,0,1,1,2,-1,2.133,2,0,16
346,76040,28.02.2011 10:15,NE,781320,187900,2290,32,1,1,2,1,1,1,1,0,1,1,96,115,19,9,1,0.5,1,1,2,4,2,1,105,96,96,95,1,0,0,0.75,0,0,1,1,1,0,1,4,0,1,1,3,3,3,0,2.345,2,7,16.5
347,76043,28.02.2011 10:30,NW,780724,191474,2310,38,1,2,2,2,2,1,0,0,2,2,76,97,21,18,10,1,0.5,1.5,1,4,5,1,76,58,86,76,1.5,0.5,0.5,0.5,1,1,1,1,0,0,1,4,1,1,1,3,3,3,0,1.985,2,7,17
348,76045,28.02.2011 12:20,W,780783,190429,2590,26,6,3,4,2,1,0,0,1,2,4,87,109,22,3,11,1,0.25,1.5,0.5,9,4,1,87,84,98,87,2.5,1.5,1.5,0.875,1,1,1,1,1,0,1,5,1,1,1,3,3,3,0,2.125,2,7,15
349,76076,02.03.2011 13:00,NW,789849,186532,2490,36,7,2,3,2,2,1,0,1,1,3,84,143,59,9,8,1.5,1,3,2,9,5,1,84,75,92,84,3.5,2.5,2.5,0.75,1,1,1,1,1,1,1,6,1,0,1,3,3,3,0,2.211,2,0,9
350,76082,03.03.2011 09:25,W,780847,190559,2595,32,7,2,2,1,1,1,1,1,1,1,55,125,70,28,24,2,1,3,1,5,4,1.5,55,27,79,55,4,2.5,2.5,1.5,1,1,1,1,1,1,1,6,0,1,0,3,3,3,0,1.657,3,0,0
351,76118,08.03.2011 10:00,NE,788740,182720,2660,33,2,3,5,3,1,0,0,1,2,4,117,155,38,7,27,1.5,0.5,4,1,5,9,1,124,117,117,90,3.5,-2.5,2.5,2,0,1,1,1,1,1,1,6,0,0,0,2,2,2,0,2.186,2,0,0
352,76175,15.03.2011 08:40,E,781196,188251,2394,37,1,3,3,2,2,1,0,1,1,3,103,119,16,34,2,1.5,1,3,2,9,4,1,103,69,105,103,5,4,4,0.75,1,1,1,1,1,1,0,5,1,0,0,1,1,2,-1,2.548,1,0,0
353,76223,23.03.2011 09:30,NW,780810,190475,2594,26,7,2,2,1,1,1,1,1,1,1,74,110,36,22,3,1,0.5,3,1,9,4,1,74,52,77,74,2.5,1.5,1.5,1.25,1,1,1,1,1,0,1,5,1,1,0,3,3,3,0,1.893,2,0,0
354,76429,05.12.2011 09:45,NE,779943,189743,2740,34,6,3,4,2,2,0,0,1,2,4,51,71,20,2,26,2,1.5,3,2,5,5,1,53,51,51,25,4.5,-3.5,3.5,0.75,0,1,1,1,1,1,1,6,0,0,0,1.5,2,3,0,1.862,2,9,10
355,76430,05.12.2011 10:00,E,779910,189770,2740,32,6,3,2,2,2,1,0,1,1,2,103,121,18,3,1,1.5,1,2.5,1,9,5,1,103,100,104,103,5,4,4,1,1,1,1,1,1,1,1,6,0,0,0,2,2,2,-1,1.858,2,9,10
356,76431,08.12.2011 10:40,SE,780539,189355,2640,26,6,3,3,2,1,1,0,0,2,3,40,90,50,30,13,1,0.5,1,1,3,2,1.5,70,40,40,27,2,-0.5,0.5,0.25,0,0,1,0,0,0,1,2,0,1,0,2,2,2,0,0.5,5,35,65
357,76433,08.12.2011 10:30,N,781400,190200,2470,33,6,3,3,2,1,1,0,0,2,3,70,146,76,30,2,0.5,1.5,0.5,1.5,3,3,2,100,70,70,68,5,-3,3,1,0,0,0,0,1,1,1,3,0,0,0,2,2,2,0,0.5,5,33.5,53.5
358,76435,08.12.2011 11:00,NW,781635,190230,2542,35,6,3,4,2,3,0,0,0,3,4,125,158,33,29,33,0.75,0.5,0.75,0.5,2,3,2,125,96,158,125,2.5,0.5,0.5,0.25,1,0,0,0,0,0,1,1,0,0,1,2,2,2,0,1.693,2,33.5,53.5
359,76436,08.12.2011 11:00,W,780630,190470,2520,20,6,3,4,1,1,0,1,0,2,3,91,124,33,15,17,0.25,0.25,0.5,0.5,3,3,1.5,91,76,108,91,2,0.5,0.5,0,1,0,1,0,0,0,1,2,0,0,0,2,2,2,0,1.406,3,33.5,53.5
360,76520,20.12.2011 10:45,NW,779540,192009,2200,33,4,4,6,3,2,0,0,0,3,4,18,79,61,18,25,0.75,0.5,1,0.5,4,3,1,18,0,43,18,3,2,2,0.375,1,0,1,1,0,1,1,4,0,0,0,2,2,3,-1,0.5,5,1,14.5
361,76524,23.12.2011 11:30,NE,780625,189718,2660,40,7,4,5,2,1,0,0,0,3,4,70,120,50,9,16,0.5,0.25,0.5,0.25,3,2,1.5,79,70,70,54,3,-1.5,1.5,0.25,0,0,1,0,0,0,1,2,0,0,1,3,3,4,-1,1.48,3,34,107
362,76528,23.12.2011 10:00,SW,784360,182415,2530,32,1,3,4,2,1,0,0,0,3,4,83,103,20,19.5,1,1,2,1.5,5,1,2,1,102.5,83,83,82,1,0,0,2.25,0,1,1,0,1,0,1,4,0,0,1,3,3,4,-1,1.187,4,31,93
363,76597,02.01.2012 09:00,NE,785485,183130,2087,36,6,2,2,1,1,1,1,0,1,1,79,136,57,1,18,0.5,0.5,0.5,0.5,3,3,1,79,78,97,79,1.5,0.5,0.5,0,1,0,1,0,0,0,1,2,0,0,0,3,3,3,0,0.333,5,7,68.5
364,76622,07.01.2012 10:45,SW,780970,189400,2570,38,6,2,2,1,1,1,1,0,1,1,40,158,118,5,7,1,0.5,1.5,1,4,9,2,40,35,47,40,3,1,1,0.5,1,1,0,1,0,0,0,2,0,0,1,3,3,4,-1,0.5,5,23.5,73.5
365,76783,26.01.2012 11:00,NW,788666,183083,2580,35,6,4,5,2,1,0,0,0,3,4,121.8,173,51.2,0.8,0.2,0.5,0.5,1,0.5,9,9,1,121.8,121,122,121.8,4,3,3,0.25,1,0,1,1,0,1,1,4,0,0,0,2,2,3,-1,0.5,5,0,40
366,76827,30.01.2012 14:00,N,785476,183191,2050,33,6,4,4,2,1,0,0,0,3,4,151,180,29,19,14,0.5,0.5,1,0.75,3,2,1.5,170,151,151,137,2,-0.5,0.5,0.125,0,0,1,0,0,0,1,2,0,0,0,2,2,2,0,0.667,5,1,4
367,77000,21.02.2012 09:30,NW,780205,191761,2247,26,6,3,4,1,2,0,1,0,2,3,115,142,27,15,5,1,1,1,1.5,4,9,1.5,115,100,120,115,3,1.5,1.5,0.25,1,0,1,1,0,0,1,3,0,0,0,3,3,3,0,0.5,5,0,8.5
368,77037,17.02.2012 10:00,NE,779449,186776,2398,20,7,3,3,2,1,1,0,0,2,3,230,260,30,10,17,0.25,0.25,0.75,0.5,3,2,1,230,220,247,230,2.5,1.5,1.5,0.125,1,0,1,0,0,0,1,2,1,1,1,3,3,3,0,1.562,3,2,39
369,77158,09.03.2012 11:00,N,780140,188970,2520,37,7,2,2,1,1,1,1,1,1,1,120,162,42,3,7,1,0.5,2,1,4,5,1.5,120,117,127,120,3.5,2,2,0.75,1,1,1,1,1,1,1,6,1,0,0,2,2,2,0,1.764,2,4.5,5.5
370,77474,08.05.2012 08:30,NE,780640,189640,2685,38,7,3,4,1,2,0,1,0,2,3,50,76,26,22,2,1,2,3,3,9,7,1,50,28,52,50,3,2,2,0.5,1,1,1,1,0,1,1,5,0,0,0,1,1,3,-1,0.5,5,0,12
371,77572,30.11.2012 12:15,E,780240,189860,2640,31,1,2,2,2,2,1,0,0,2,2,24.3,54,29.7,2.5,4.3,1.25,1,1.75,1.5,5,9,1,26.8,24.3,24.3,20,1,0,0,0.25,0,1,1,1,0,0,1,4,0,0,1,2,2,2,0,1.959,2,9,22
